,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
4512,B6zs6ywn7TfhOmmDtuWQkw,Farm a Sea Bistro & Crafthouse,56 S Old Baltimore Pike,Newark,DE,19702,39.6624417,-75.6636292,3.0,28,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'quiet'"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False'}","Beer Bar, Cafes, Bars, Pubs, Nightlife, American (New), Brasseries, Restaurants","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-22:0'}"
84238,QOMipQ_Xd2ISvO0MvAS_xQ,Gaudiello's Italian Hoagies,29A Trolley Sq,Wilmington,DE,19806,39.7579297,-75.5613355,4.5,105,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'False', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}"", 'BYOB': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'Corkage': 'False', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': False}"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Sandwiches, Italian, Steakhouses","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}"
36886,ijJLd8VHB-vPLWmHyyELYQ,Deerhead Hot Dogs,1233 Churchmans Rd,Newark,DE,19713,39.690656,-75.6599037,4.0,37,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'BYOB': 'False', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'Corkage': 'False'}","American (Traditional), Chicken Wings, Hot Dogs, Food, Restaurants, Sandwiches, Cheesesteaks, Burgers","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-19:0'}"
120472,6cJQb8SEUqti-0S04e9Yow,Seasons Pizza,903 N Dupont Hwy,New Castle,DE,19720,39.6872432,-75.5849336,3.0,28,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'""}","Pizza, Italian, Restaurants, Chicken Wings","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
13936,1Ye_elsSB-XjKgWAHDwPbw,Applebee's Grill + Bar,105 Wilton Blvd,New Castle,DE,19720,39.651535,-75.622471,2.0,35,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'Music': ""{u'dj': False, u'live': None, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}""}","Restaurants, Bars, American (New), Nightlife, American (Traditional), Sports Bars, Steakhouses, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-20:0'}"
116715,VBt9CM3hcetWVDREp-_IrA,Dumpling House,1828 W. 11th Street,Wilmington,DE,19805,39.7547067,-75.5674065,4.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Chinese, Taiwanese, Restaurants","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30'}"
74676,pOCjLcWQskQjRPi6zdLvAw,Centreville Cafe,5800 Kennett Pike,Wilmington,DE,19807,39.8216151913,-75.6169794924,4.0,35,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'""}","Restaurants, Cafes","{'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
78113,FhI8-M6EYtwfrerkWL_VMg,Vincente's Restaurant,5914 Kirkwood Hwy,Wilmington,DE,19808,39.7117655,-75.6774908,4.0,79,1,"{'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Caters': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'outdoor'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'BYOB': 'False', 'HappyHour': 'True'}","Restaurants, Food, Desserts, Bars, Italian, Nightlife","{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0'}"
110664,Da1Cc7gaouF_2avorSj-PA,Brew HaHa!,835 N Market St,Wilmington,DE,19801,39.74402,-75.54878,3.5,16,0,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Coffee & Tea, Food, Restaurants","{'Monday': '6:30-17:0', 'Tuesday': '6:30-17:0', 'Wednesday': '6:30-17:0', 'Thursday': '6:30-17:0', 'Friday': '6:30-17:0'}"
122875,1lOOo2L-Q9jvJAs-nN9dlQ,The Melting Pot,"1601 Concord Pike, Ste 43-47, Independence Mall",Wilmington,DE,19803,39.7808974153,-75.5435449939,4.0,79,1,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'BYOBCorkage': ""'no'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'dressy'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'HasTV': 'True', 'HappyHour': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Fondue, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-21:0'}"
39864,7ABcgM9T7SD7H_-MLy61MQ,Riverfront Market,3 S Orange St,Wilmington,DE,19801,39.7375722936,-75.5542902219,3.5,21,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'BikeParking': 'True'}","Shopping Centers, Shopping, Food, Specialty Food, Fruits & Veggies, Sushi Bars, Restaurants","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
93121,O-k86O0GnQgBn9KxUiE1iA,The Chicken Spot,204 W 10th St,Wilmington,DE,19801,39.7460853,-75.5492999,4.0,11,0,"{'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'None', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': None, u'validated': False}""}","Restaurants, Fast Food, Chicken Wings, Sandwiches","{'Monday': '9:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}"
46611,lqMOJ_cVSvVU-lferJVPLg,La Pizzeria Metro,3101 Miller Rd,Wilmington,DE,19802,39.766075532,-75.5374733359,4.5,94,1,"{'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Pizza","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '11:0-20:0'}"
