,Unnamed: 0,business_id,name,address,city,state,stars,review_count,is_open,attributes,categories,hours,user_id,text,date,review_num_words,num_stopwords,stopword_ratio,polarity,subjectivity
93,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",vJ3YiIUVwhshFBpQDRJhPQ,Cozy neighborhood gem!,2017-10-01 02:12:00,3,0,0.0,-0.19999999999999998,0.75
94,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",a8-kB7ZOA2PENitL29CkcQ,My favorite sushi.,2010-03-07 01:59:39,3,1,0.3333333333333333,0.5,1.0
95,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",nMpgScJ9MNC4BHYtbQrCMw,First time here. Will let you know later.,2011-06-25 22:31:20,8,2,0.25,0.125,0.16666666666666666
96,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",wMRABJye-vljUZxI2y7YTA,online menu differs from yelp menu which differs from restaurant menu,2013-06-01 23:51:32,11,3,0.2727272727272727,0.0,0.0
97,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",cnrV83qYHYSwaV1MNlq71Q,Sushi hungry,2010-10-14 23:58:46,2,0,0.0,0.0,0.0
98,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",rS5Sjwel5iHp58cuXufdcQ,Really good. Couldn't recommend any  more.,2012-05-03 23:32:56,6,2,0.3333333333333333,0.7,0.6000000000000001
99,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",a8-kB7ZOA2PENitL29CkcQ,Sushi with Shirley. See what you're missing grace?,2010-06-12 02:00:59,8,3,0.375,-0.2,0.05
100,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",4RMsC2EKHOrOZfwys-Wj2w,"Some of the reviews complain about the slow/horrible service. We just experienced this for the first time last night. Don't get seated upstairs!! If you sit downstairs/by the sushi bar, your service will be perfect and prompt",2017-02-26 19:19:54,37,18,0.4864864864864865,0.5125,0.575
101,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",Z65D0fgXBr6Svr1FU5Exug,Fresh delicious sushi. Top Rated Nom Noms,2017-10-07 00:35:11,7,0,0.0,0.6,0.6666666666666666
102,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",w54GTHMUEdB5zhze82WZvA,Over priced,2013-04-27 00:17:48,2,1,0.5,0.0,0.0
103,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",kH67njLagVovlIwNmlCpPA,Can you say Ume Sisho? Adrienne can.,2011-04-23 02:20:00,7,2,0.2857142857142857,0.0,0.0
104,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",4RMsC2EKHOrOZfwys-Wj2w,Get their featured roll!!! It never ceases to amaze,2016-02-25 03:20:04,9,3,0.3333333333333333,0.0,0.0
105,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",kTpsjDUhl9BlRl0FVuNreA,This location does NOT offer happy hour! They only have happy hour at the Lansdale location.,2018-04-27 18:28:46,16,8,0.5,0.8,1.0
106,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",XD_SGGnLRR-NmdI_jjobZg,New for me sushi place!,2012-07-27 17:15:39,5,2,0.4,0.13636363636363635,0.45454545454545453
107,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",yQ9X1krk3L1TBckF8K95QQ,Best Sushi in Chestnut Hill,2017-10-20 21:32:42,5,1,0.2,1.0,0.3
108,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",nkBpODDjnP-nD9uz1Z4YsA,Best sushi in Chestnut Hill!,2011-02-12 23:43:27,5,1,0.2,1.0,0.3
109,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",DGhQIMJUI2DIq_FdvVOJ6Q,Very expensive for two people and noisy.,2013-06-21 01:53:30,7,3,0.42857142857142855,-0.5,0.7
110,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",7xPbahvKIfQJlmNHBfXDFw,"I love this place, the food is always amazing. It never disappoints.",2015-07-19 01:44:38,12,5,0.4166666666666667,0.55,0.75
111,109316,W-RVZSGas8B26O-kx5MD3A,Osaka Japanese Restaurant,8605 Germantown Ave,Philadelphia,PA,4.0,178,0,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",MwKGpScjMYRabl5xXmAGFQ,"Sushi, calamari and chocolate molten lava cake were delicious! Service was great!",2018-01-25 03:02:51,12,3,0.25,0.9,0.875
