,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
52620,2QdJ5-7mD5FgMBsu5u-56w,Texas de Brazil,3525 E Longwing Ln,Meridian,ID,83642,43.6214180233,-116.3507171691,3.0,92,1,"{'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True'}","Restaurants, Venues & Event Spaces, Event Planning & Services, Brazilian, Steakhouses","{'Wednesday': '17:0-20:30', 'Thursday': '17:0-20:30', 'Friday': '17:0-21:0', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}"
62308,GW47vfrNTXAZuLk8aR2AZA,Amir,201 W Boise Ave,Boise,ID,83706,43.5859374171,-116.1837592721,4.5,22,0,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1'}","Mediterranean, Restaurants","{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-1:0', 'Saturday': '9:0-1:0', 'Sunday': '10:0-0:0'}"
73329,tYAHogxI44JV3U6lyuT58Q,Sa-Wad-Dee Thai Restaurant,1890 E Fairview Ave,Meridian,ID,83642,43.6200375,-116.3708216,4.0,252,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'Caters': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'BYOB': 'False', 'Corkage': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'OutdoorSeating': 'True'}","Thai, Restaurants, Sushi Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
14582,01Vnpln40zgSK6H6pAcd5Q,Bacon Boise,915 W Idaho St,Boise,ID,83702,43.6170503,-116.2041161,3.5,83,0,"{'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Breakfast & Brunch, Nightlife, Restaurants, Bars","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
60235,ZM9EQa_wvrcwTwS_E5giMw,Mount Everest Momo Cafe,2144 S Broadway Ave,Boise,ID,83706,43.5848767,-116.1934959,4.5,269,1,"{'RestaurantsReservations': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'HappyHour': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Food, Restaurants, Himalayan/Nepalese","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:30', 'Saturday': '12:0-20:30'}"
33641,XmF0VGOL8uHgVNBvIa0S1A,Kilted Dragon Brewing,"9115 W Chinden Blvd, Ste107",Boise,ID,83864,43.654628,-116.29571,3.0,8,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Music Venues, Arts & Entertainment, Nightlife, Pubs, Beer, Wine & Spirits, Breweries, Restaurants, Food, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}"
61292,3PGuOGZCbqdhgrTvikfRRg,Marco's Pizza,"4865 N Ten Mile Rd, Ste 150",Meridian,ID,83646,43.649045583,-116.4346393453,3.5,66,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
52196,0FsYHx6mnD0rx4IeRAgROg,Dickey's Barbecue Pit,12 N Fisher Park Way,Eagle,ID,83616,43.6958394,-116.3958763,3.5,43,1,"{'RestaurantsTableService': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'DriveThru': 'False'}","Caterers, Barbeque, Southern, Chicken Wings, American (Traditional), Event Planning & Services, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
56311,1U5ZqhfQZXPw0v_Fa29WBw,The Original Sunrise Cafe,805 N Main St,Meridian,ID,83642,43.6112207,-116.3918303,3.5,81,1,"{'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'Caters': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Cafes, Restaurants, Food, Coffee & Tea, Bakeries, Breakfast & Brunch","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-17:0', 'Sunday': '7:0-15:0'}"
47936,4kzHY2gNaEtwMMdwR0PQ_g,Taco Veloz,6710 W Fairview Ave,Boise,ID,83704,43.6195093,-116.2654029,4.5,29,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': 'None', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'HasTV': 'True'}","Mexican, Restaurants, Food Trucks, Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0'}"
84324,j92DNzG7Io113coMzYsTsw,Ramen House,"3327 N Eagle Rd, Ste 165",Meridian,ID,83642,43.6352739,-116.3558781,4.5,69,1,"{'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}""}","Japanese, Asian Fusion, Coffee & Tea, Ramen, Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
58587,EZPoTcVz4QI8F0hEnDCNvw,KB's Burritos Eagle,"2794 S Eagle Rd, Ste 160",Eagle,ID,83616,43.6693367,-116.3535861,4.0,40,1,"{'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'BYOB': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'Corkage': 'True', 'Caters': 'True'}","Tex-Mex, Restaurants, Mexican, Tacos, Salad","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-21:0', 'Sunday': '9:30-17:0'}"
65229,eUXaJEUbOWh2FThTD2xj7A,The Habit Burger Grill,2206 N Eagle Rd,Meridian,ID,83646,43.62511,-116.3533,4.0,163,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'OutdoorSeating': 'None', 'Caters': 'False', 'DriveThru': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}""}","Sandwiches, Restaurants, Salad, Fast Food, Food, Burgers","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-20:30', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}"
